id,lat,lon,month,year,viewCat,viewAngle,GSVHeading,NAME10,sampleCat,UATYP10,proposed_c,proposed_p,joinVal,panid,wall,building,sky,floor,tree,ceiling,road,bed,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag,built_env,build2,accessibility,all_nature,greenspace,bluespace,other_nature,animate,tree_z,grass_z,plant_z,greenspace_z,bluespace_z,built_env_z,build2_z,animate_z,accessibility_z,road_z,sky_z
5vQ52PYScHbaBkjZJo8CNw,47.44795697,-120.3304023,9,2008,sideAngle,141,51,"Wenatchee, WA",1,U,0,9,5vQ52PYScHbaBkjZJo8CNw_51,5vQ52PYScHbaBkjZJo8CNw_51,2.44E-06,0.141105957,0.414614258,0,0,0,0.327165527,0,0,0.041669922,0,0.03871582,6.10E-05,0,0,0,0.000744629,0,0,0,0.016955566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002680664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50967041,0.141105957,0.03871582,0.457028809,0.041669922,0,0.415358887,0.033300781,0,1,0,0,0,5,1,1,1,6,4
VkuxFujlcFH1jlCFhM_x1A,47.50014484,-122.6832373,10,2013,sideAngle,35,125,"Bremerton, WA",1,U,0,3,VkuxFujlcFH1jlCFhM_x1A_125,VkuxFujlcFH1jlCFhM_x1A_125,0.001108398,0.000314941,0.190495605,0,0.137177734,0,0.03487793,0,0,0.143508301,0,0.161430664,0.00373291,0.014492188,0,0,0,0.041806641,0,0.002314453,0.006491699,0,0,0,0,0.25012207,0,0,0,0,0,0,0,0,0.003410645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006472168,0.000466309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001777344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45479248,0.250437012,0.168369141,0.530891113,0.322492676,0,0.208398438,0.010224609,1,2,0,3,0,4,3,0,4,1,2
etuvTOAeDfVfi5rWGsLc7Q,46.41387748,-117.0031232,11,2007,sideAngle,65,155,"Lewiston, ID--WA",1,U,1,11,etuvTOAeDfVfi5rWGsLc7Q_155,etuvTOAeDfVfi5rWGsLc7Q_155,0.013242188,0.198815918,0.29472168,0,0.076271973,0,0.104931641,0,0,0.005683594,0,0.00362793,0,0.076049805,0,0,0,0.070583496,0,0,0,0.153188477,0,0,0,0.000627441,0,0,0,0,0,0,0,0,0.002255859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321245117,0.199443359,0.00362793,0.678754883,0.152539063,0.153188477,0.373027344,0,1,0,1,1,2,3,2,0,0,2,3
FZRXABsXNMg7zWwp8sxJDg,45.36335151,-122.6696911,9,2007,sideAngle,173,263,"Portland, OR--WA",1,U,0,1,FZRXABsXNMg7zWwp8sxJDg_263,FZRXABsXNMg7zWwp8sxJDg_263,7.32E-06,0.020114746,0.241352539,0,0.330219727,0,0,0,0,0.229980469,0,0,0,0.015646973,0,0,0.005200195,0.001484375,0,0,0,0.149296875,0,0,0,0.00498291,0,0,0,0,0,0,0,0,0.00052002,0,0,0,0,0,0,0,0,0.001193848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026298828,0.025097656,0,0.973701172,0.56168457,0.149296875,0.262719727,0,3,4,0,5,2,0,0,0,0,0,2
KrjKPXcFcVnIS2EpHj2OjA,47.67277923,-117.4077353,9,2018,sideAngle,90,180,"Spokane, WA",1,U,0,2,KrjKPXcFcVnIS2EpHj2OjA_180,KrjKPXcFcVnIS2EpHj2OjA_180,0.000246582,0.196630859,0.357114258,0,0.007141113,0,0.278879395,0,0,0,0,0.024765625,0,0.000686035,0,0,0,0,0,0,0.047766113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004189453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082553711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504711914,0.196630859,0.024765625,0.364941406,0.007141113,0,0.357800293,0.130319824,0,0,0,0,0,5,2,2,1,5,3
IBQ434GVB-7ZOTVXWV4hjg,48.83116246,-122.5615245,9,2008,sideAngle,316,226,"Bellingham, WA",1,U,0,6,IBQ434GVB-7ZOTVXWV4hjg_226,IBQ434GVB-7ZOTVXWV4hjg_226,0.005598145,0.018654785,0.450283203,0,0.039228516,0,0.030615234,0,0,0.209433594,0,0,0,0.000664063,0,0,0,0,0,0,8.30E-05,0.241447754,0,0,0,0,0,0,0,0.00260498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517578,0,0,3.91E-05,0,0,0,0,0,0,0,0.000830078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05621582,0.018654785,0,0.943701172,0.25126709,0.241447754,0.450986328,8.30E-05,0,3,0,2,3,1,0,0,0,1,4
dTxQmL9ufIdE1OS3xOmtog,47.64839701,-117.4132387,10,2011,sideAngle,271,1,"Spokane, WA",1,U,0,2,dTxQmL9ufIdE1OS3xOmtog_1,dTxQmL9ufIdE1OS3xOmtog_1,0.00012207,0.386853027,0.127844238,0,0.106186523,0,0.18310791,0,0,0.042412109,0,0.14369873,0,7.57E-05,0,0,0,0,0,5.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002011719,0,0,0,0,0,0,0,0,0,0,0,0.721411133,0.386853027,0.14369873,0.276518555,0.148598633,0,0.127919922,0,1,1,0,1,0,6,4,0,3,3,1
2US1zPKN8yD7CPeHSva2NQ,46.22971947,-119.2348376,4,2012,sideAngle,90,0,"Kennewick--Pasco, WA",1,U,0,4,2US1zPKN8yD7CPeHSva2NQ_0,2US1zPKN8yD7CPeHSva2NQ_0,0,0,0.432033691,0,0.061608887,0,0.052915039,0,0,0.12800293,0,0.036416016,0,0,0,0.000693359,0,0.019604492,0,0,0.18473877,0,0,0,0,0.070024414,0,0,0,0,0,0,0.006564941,0,0,0,0,0,0,0,0,0,0,0.000412598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003474121,0,0,0,0,0,0.002731934,0,0.000168457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610352,0,0,0,0,0,0,0,0,0,0,0,0,0.17270752,0.070024414,0.036416016,0.64125,0.209216309,0,0.432033691,0.18473877,1,2,0,2,0,2,1,3,1,1,4
jAHcp5FgyQDMyyPHxLKsFg,47.07651236,-122.9645118,8,2011,sideAngle,98,188,"Olympia--Lacey, WA",1,U,0,5,jAHcp5FgyQDMyyPHxLKsFg_188,jAHcp5FgyQDMyyPHxLKsFg_188,0.00060791,0,0.134086914,0,0.251472168,0,0.117780762,0,0,0.068549805,0,0.23192627,0,0.001604004,0,0,0,0.022128906,0,0,0.007282715,0,0,0,0,0.161789551,0,0,0,0,0,0,0.002543945,0,0,0,0,0,0,0,0,0,0,0.000227051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514875488,0.161789551,0.23192627,0.477841797,0.342150879,0,0.135690918,0.007282715,2,1,0,3,0,5,2,0,5,2,1
u7cCPBtu4eMqhiuydcsoPQ,45.54227045,-122.87436,9,2018,sideAngle,214,304,"Portland, OR--WA",1,U,0,1,u7cCPBtu4eMqhiuydcsoPQ_304,u7cCPBtu4eMqhiuydcsoPQ_304,0,0.052541504,0.336208496,0,0.144401855,0,0.208166504,0,0,0.009973145,0,0.151279297,0,0.000754395,0,0,0,0.044743652,0,0,0.039916992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003320313,0,0,0,0,0,0,0,0,0.004299316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003029785,0,0,0,0,0,0.000117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001186523,0,0,0,0,0,0,0,0,0,0,0,0.419433594,0.052541504,0.151279297,0.539401855,0.199118652,0,0.340283203,0.039916992,1,0,1,2,0,4,1,1,3,4,3
CRicsrv00iP8a0pXFlAn3A,47.7435008,-122.6594043,7,2018,sideAngle,90,0,"Bremerton, WA",1,U,0,3,CRicsrv00iP8a0pXFlAn3A_0,CRicsrv00iP8a0pXFlAn3A_0,0.017658691,0.277487793,0.287844238,0,0,0,0.354916992,0,0,0,0,0.024628906,0,0,0,0,0,0,0,0,0.037463379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674692383,0.277487793,0.024628906,0.287844238,0,0,0.287844238,0.037463379,0,0,0,0,0,6,3,1,1,6,3
YLtsAdKiecMVcvx8nVcMxA,45.51545704,-122.6748918,9,2011,sideAngle,209,299,"Portland, OR--WA",1,U,0,1,YLtsAdKiecMVcvx8nVcMxA_299,YLtsAdKiecMVcvx8nVcMxA_299,0.018891602,0.162375488,0.003547363,0,0.427536621,0,0.098564453,0,0,0.047456055,0,0.014296875,0.004243164,0,0,0,0,0.020883789,0,0,0.202045898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294172363,0.162375488,0.014296875,0.499423828,0.495876465,0,0.003547363,0.206403809,4,1,0,4,0,3,2,3,0,2,0
Dd72p-QD9Nt70Rb4hY9LwQ,48.70895753,-122.5108094,9,2012,sideAngle,75,345,"Bellingham, WA",1,U,0,6,Dd72p-QD9Nt70Rb4hY9LwQ_345,Dd72p-QD9Nt70Rb4hY9LwQ_345,0.000100098,0,0.249755859,0,0.208522949,0,0.024123535,0,0,0.111064453,0,0,0,0.003979492,0,0,0,0.236945801,0,0,0,0,0,0,0,0.031555176,0,0,0,0,0,0,0,0,0.002832031,0,0,0,0,0,0,0,0,1.22E-05,0,0,0,0,0,0,0,0,0.131108398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186899414,0.031555176,0.131108398,0.813100586,0.556533203,0,0.256567383,0,2,2,3,5,0,2,0,0,3,0,2
jUid1ojvJdYuKvq6vCogcQ,47.61529276,-117.3977058,8,2008,sideAngle,180,270,"Spokane, WA",1,U,0,2,jUid1ojvJdYuKvq6vCogcQ_270,jUid1ojvJdYuKvq6vCogcQ_270,7.32E-06,0.090161133,0.091508789,6.10E-05,0.370109863,0,0.195666504,0,0,0.171687012,0,0.000822754,0,0,0,0,0,0.004038086,0,0,0.006550293,0.067419434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86E-05,0,0,0,0,0,0,0,0,0.001083984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288625488,0.090161133,0.001906738,0.704763184,0.545834961,0.067419434,0.091508789,0.006550293,3,3,0,5,1,3,1,0,0,4,1
ZSAzkwG3VtuXct9SVWGPVg,47.92780761,-122.0971286,7,2017,sideAngle,269,179,"Marysville, WA",1,U,0,7,ZSAzkwG3VtuXct9SVWGPVg_179,ZSAzkwG3VtuXct9SVWGPVg_179,0,0.068378906,0.191230469,0,0.258557129,0,0.255761719,0,0,0,0,0.070966797,0.001506348,0,0,0,0,0.032468262,0,0,0.106608887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012150879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603027,0,0,0,0,0,0,0.00154541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409025879,0.068378906,0.070966797,0.482255859,0.291025391,0,0.191230469,0.108115234,2,0,0,3,0,4,1,2,2,5,2
LRhwfP9qa90-1lG7c3cbYw,47.66485512,-117.4037114,7,2011,sideAngle,298,208,"Spokane, WA",1,U,0,2,LRhwfP9qa90-1lG7c3cbYw_208,LRhwfP9qa90-1lG7c3cbYw_208,0.000117188,0.003527832,0.327004395,0,0.217705078,0,0,0,0,0.04017334,0,0,0,0.096169434,0,0,0,0.187519531,0,0,0,0.085761719,0,0,0,0,0,0,0,0,0,0,0,0,0.010915527,0,0,0,0,0,0,0,0,0.001027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672852,0.003527832,0,0.965249023,0.445397949,0.085761719,0.434089355,0,2,1,2,4,1,0,0,0,0,0,3
_1ZfUcLU2WnSWOIulwcWgw,48.81134048,-122.4943101,9,2012,sideAngle,293,23,"Bellingham, WA",1,U,0,6,_1ZfUcLU2WnSWOIulwcWgw_23,_1ZfUcLU2WnSWOIulwcWgw_23,0,0.298764648,0.285187988,0,0,0,0.244926758,0,0,0.002973633,0,0.07796875,0,0.000507813,0,0,0,0.044284668,0,0,0.0146875,0,0,0,0,0.030161133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651828613,0.328925781,0.077976074,0.332954102,0.047258301,0,0.285695801,0.0146875,0,0,1,0,0,6,3,0,2,4,3
LWop2iKYRsAfmb3pk29xPg,48.74619313,-122.4486053,9,2012,sideAngle,183,273,"Bellingham, WA",1,U,0,6,LWop2iKYRsAfmb3pk29xPg_273,LWop2iKYRsAfmb3pk29xPg_273,9.77E-06,0.066552734,0.316574707,0,0.169885254,0,0.052893066,0,0,0.156403809,0,0.132016602,0.000461426,0.007504883,0,0,0,0.061760254,0,0,0,0,0,0,0,0.027607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021875,0,0,0,0,0,0,0,0,0.00432373,0.000637207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001181641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287409668,0.094160156,0.13815918,0.712128906,0.388049316,0,0.32407959,0.000461426,2,3,1,3,0,3,1,0,3,1,3
aNLwPFaKKub5DEVOHgOiiQ,47.54059789,-122.6371879,8,2017,sideAngle,90,180,"Bremerton, WA",1,U,0,3,aNLwPFaKKub5DEVOHgOiiQ_180,aNLwPFaKKub5DEVOHgOiiQ_180,0.037695313,0.026884766,0.218273926,0,0.228327637,0,0.099545898,0,0,0.011218262,0,0.02237793,0,0,0,0,0,0.170693359,0,0,0.18498291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186503906,0.026884766,0.02237793,0.628513184,0.410239258,0,0.218273926,0.18498291,2,0,2,4,0,2,0,3,0,2,2
bLyFfmE4B8pxPiU0fFvn8w,45.54485457,-122.9116792,9,2017,sideAngle,360,270,"Portland, OR--WA",1,U,0,1,bLyFfmE4B8pxPiU0fFvn8w_270,bLyFfmE4B8pxPiU0fFvn8w_270,0.014794922,0.243449707,0.294086914,0,0.003186035,0,0.147233887,0,0,0.030253906,0,0.125947266,0,3.66E-05,0,0,0,0.04036377,0,0,0.100119629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531953125,0.243449707,0.125947266,0.367927246,0.073803711,0,0.294123535,0.100119629,0,0,0,1,0,5,2,2,3,3,3
FQ1yY5B6ZdgjydN8DQIRPA,45.72689718,-122.6630485,10,2007,sideAngle,270,180,"Portland, OR--WA",1,U,0,1,FQ1yY5B6ZdgjydN8DQIRPA_180,FQ1yY5B6ZdgjydN8DQIRPA_180,0.000441895,0.023234863,0.402712402,7.32E-06,0.129902344,0,0,0,0,0.125668945,0,0,0,0,0,0,0,0,0,0,0,0.306594238,0,0,0,0.010993652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035114746,0.034228516,0,0.96487793,0.255571289,0.306594238,0.402712402,0,1,2,0,2,3,0,0,0,0,0,4
BipqyzMp2dsniOYLvs0Ssw,48.72716801,-122.4896394,7,2011,sideAngle,1,271,"Bellingham, WA",1,U,0,6,BipqyzMp2dsniOYLvs0Ssw_271,BipqyzMp2dsniOYLvs0Ssw_271,0.018374023,0.166293945,0.184162598,0,0.062736816,0,0.184172363,0,0,4.88E-06,0,0.044255371,0,0.004462891,0,0,0,0.314797363,0,0,0,0.00125,0,0,0,0,0,0,0,0,0,0,0.018991699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432585449,0.166293945,0.044255371,0.567414551,0.377539062,0.00125,0.188625488,0,1,0,4,3,0,4,2,0,1,3,2
5IqxaHyNMR-31HTxftFbJA,45.46126467,-122.792646,7,2016,sideAngle,206,296,"Portland, OR--WA",1,U,0,1,5IqxaHyNMR-31HTxftFbJA_296,5IqxaHyNMR-31HTxftFbJA_296,0,0.249174805,0.26831543,0,0.031464844,0,0.260205078,0,0,0,0,0.001555176,0,0,0,0,0,0,0,0,0.187272949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510935059,0.249174805,0.001555176,0.299780273,0.031464844,0,0.26831543,0.189284668,0,0,0,0,0,5,2,3,0,5,2
2UDo9HOKWIIO9H-7kaPUNQ,47.6787466,-117.3412195,8,2016,sideAngle,181,91,"Spokane, WA",1,U,0,2,2UDo9HOKWIIO9H-7kaPUNQ_91,2UDo9HOKWIIO9H-7kaPUNQ_91,0.000385742,0.078317871,0.262841797,0,0.021035156,0,0.103774414,0,0,0.025288086,0,0.00942627,0,0.022558594,0,0,0.000595703,0.000356445,0,0,0.200612793,0,0,0,0,0.273759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001047363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466711426,0.352077637,0.010473633,0.332675781,0.046679688,0,0.285996094,0.200612793,0,0,0,0,0,4,4,3,0,2,2
qEYxLg0nFPkI_-k6hvkPCQ,47.63746502,-122.5091752,8,2013,sideAngle,90,180,"Bremerton, WA",1,U,0,3,qEYxLg0nFPkI_-k6hvkPCQ_180,qEYxLg0nFPkI_-k6hvkPCQ_180,0.000112305,0.006777344,0.081538086,0,0.535666504,0,0,0,0,1.95E-05,0,0,0,0.092883301,0,0,0,0.261420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001333008,0,0,0,0,0,0.000351563,0,0,0,0,0,0,0,0.01439209,0,0,0,0,0,0,0,0,0,0,0,0.004697266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008049316,0.006777344,0.000351563,0.972861328,0.797106934,0,0.175754395,0,5,0,3,7,0,0,0,0,0,0,1
